variable_specification,sample_group,max_scalar,min_scalar,nominal_2050
pij_lndu_settlements_to_wetlands,42,1.0,1.0,0.0
pij_lndu_wetlands_to_croplands,43,1.0,1.0,0.011617372
pij_lndu_wetlands_to_forests_mangroves,43,1.0,1.0,0.0
pij_lndu_wetlands_to_forests_primary,43,1.0,1.0,0.0
pij_lndu_wetlands_to_forests_secondary,43,1.0,1.0,0.0
pij_lndu_wetlands_to_grasslands,43,1.0,1.0,0.0
pij_lndu_wetlands_to_other,43,1.0,1.0,0.0
pij_lndu_wetlands_to_settlements,43,1.0,1.0,0.0
pij_lndu_wetlands_to_wetlands,43,1.0,1.0,0.988382628
pop_lvst_initial_buffalo,1241,1.0,1.0,1433989.0
pop_lvst_initial_cattle_dairy,1242,1.0,1.0,107504479.0
pop_lvst_initial_cattle_nondairy,1243,1.0,1.0,107504479.0
pop_lvst_initial_chickens,1244,1.0,1.0,1457697.0
pop_lvst_initial_goats,1245,1.0,1.0,11637329.0
pop_lvst_initial_horses,1246,1.0,1.0,5851318.0
pop_lvst_initial_mules,1247,1.0,1.0,890957.0
pop_lvst_initial_pigs,1248,1.0,1.0,40556109.0
pop_lvst_initial_sheep,1249,1.0,1.0,19971802.0
population_gnrl_rural,1250,1.0,1.0,11289661.1388721
population_gnrl_urban,1251,1.0,1.0,220578507.661128
prodinit_ippu_cement_tonne,1252,1.0,1.0,60790000.0
prodinit_ippu_chemicals_tonne,1253,1.0,1.0,17500919.0055442
prodinit_ippu_electronics_tonne,1254,1.0,1.0,4452377.76167403
prodinit_ippu_glass_tonne,1255,1.0,1.0,296129.289827321
prodinit_ippu_lime_and_carbonite_tonne,1256,1.0,1.0,3150919.41356564
prodinit_ippu_metals_tonne,1257,1.0,1.0,28032991.6050389
prodinit_ippu_mining_tonne,1258,1.0,1.0,1363159072.94259
prodinit_ippu_paper_tonne,1259,1.0,1.0,4939215.27641675
prodinit_ippu_plastic_tonne,1260,1.0,1.0,4635387.51223029
prodinit_ippu_recycled_glass_tonne,1261,1.0,1.0,0.0
prodinit_ippu_recycled_metals_tonne,1262,1.0,1.0,0.0
prodinit_ippu_recycled_paper_tonne,1263,1.0,1.0,0.0
prodinit_ippu_recycled_plastic_tonne,1264,1.0,1.0,0.0
prodinit_ippu_recycled_rubber_and_leather_tonne,1265,1.0,1.0,0.0
prodinit_ippu_recycled_textiles_tonne,1266,1.0,1.0,0.0
prodinit_ippu_rubber_and_leather_tonne,1267,1.0,1.0,281075.837329854
prodinit_ippu_textiles_tonne,1268,1.0,1.0,777959.651291728
prodinit_ippu_wood_tonne,1269,1.0,1.0,1424850.75
qty_ccsq_mt_co2_captured_sequestered_by_direct_air_capture,1270,1.0,0.0,0.0
qty_frst_biomass_consumed_by_fire_temperate_mangroves_tonne_per_ha,1271,1.0,1.0,0.0
qty_frst_biomass_consumed_by_fire_temperate_primary_tonne_per_ha,1272,1.0,1.0,58.171335764
qty_frst_biomass_consumed_by_fire_temperate_secondary_tonne_per_ha,1273,1.0,1.0,54.8570939856
qty_frst_biomass_consumed_by_fire_tropical_mangroves_tonne_per_ha,1274,1.0,1.0,0.0
qty_frst_biomass_consumed_by_fire_tropical_primary_tonne_per_ha,1275,1.0,1.0,125.0270842964
qty_frst_biomass_consumed_by_fire_tropical_secondary_tonne_per_ha,1276,1.0,1.0,45.5649718643
qty_ippu_cement_tonne_cod_per_m3_ww,1277,1.0,1.0,0.9
qty_ippu_chemicals_tonne_cod_per_m3_ww,1278,1.0,1.0,1.2
qty_ippu_electronics_tonne_cod_per_m3_ww,1279,1.0,1.0,0.01
qty_ippu_glass_tonne_cod_per_m3_ww,1280,1.0,1.0,0.0
qty_ippu_lime_and_carbonite_tonne_cod_per_m3_ww,1281,1.0,1.0,0.0
qty_ippu_metals_tonne_cod_per_m3_ww,1282,1.0,1.0,0.0
qty_ippu_paper_tonne_cod_per_m3_ww,1283,1.0,1.0,0.6
qty_ippu_plastic_tonne_cod_per_m3_ww,1284,1.0,1.0,6.0
qty_ippu_recycled_metals_tonne_cod_per_m3_ww,1285,1.0,1.0,0.0
qty_ippu_recycled_paper_tonne_cod_per_m3_ww,1286,1.0,1.0,0.0
qty_ippu_recycled_plastic_tonne_cod_per_m3_ww,1287,1.0,1.0,0.0
qty_ippu_recycled_rubber_and_leather_tonne_cod_per_m3_ww,1288,1.0,1.0,0.0
qty_ippu_recycled_textiles_tonne_cod_per_m3_ww,1289,1.0,1.0,0.1
qty_ippu_rubber_and_leather_tonne_cod_per_m3_ww,1290,1.0,1.0,2.0
qty_ippu_textiles_tonne_cod_per_m3_ww,1291,1.0,1.0,4.0
qty_ippu_wood_tonne_cod_per_m3_ww,1292,1.0,1.0,0.6
qty_lsmm_nitrogen_in_bedding_kg_per_head_deep_bedding,1293,1.0,1.0,2.07981469325
qty_lsmm_nitrogen_in_bedding_kg_per_head_storage_solid,1294,1.0,1.0,4.1596293865
qty_lvst_daily_dry_matter_consumed_buffalo_kg,1295,1.0,1.0,16.36363636
qty_lvst_daily_dry_matter_consumed_cattle_dairy_kg,1296,1.0,1.0,9.090909091
qty_lvst_daily_dry_matter_consumed_cattle_nondairy_kg,1297,1.0,1.0,9.090909091
qty_lvst_daily_dry_matter_consumed_chickens_kg,1298,1.0,1.0,0.0
qty_lvst_daily_dry_matter_consumed_goats_kg,1299,1.0,1.0,0.909090909
qty_lvst_daily_dry_matter_consumed_horses_kg,1300,1.0,1.0,16.36363636
qty_lvst_daily_dry_matter_consumed_mules_kg,1301,1.0,1.0,9.545454545
qty_lvst_daily_dry_matter_consumed_pigs_kg,1302,1.0,1.0,0.0
qty_lvst_daily_dry_matter_consumed_sheep_kg,1303,1.0,1.0,1.363636364
qty_protein_per_capita_kg,1304,1.0,1.0,0.0777
qty_soil_organic_c_stock_dry_climate_tonne_per_ha,1305,1.0,1.0,45.13467778624158
qty_soil_organic_c_stock_temperate_crop_grass_tonne_per_ha,1306,1.0,1.0,45.13467778624158
qty_soil_organic_c_stock_temperate_forest_nutrient_poor_tonne_per_ha,1307,1.0,1.0,45.13467778624158
qty_soil_organic_c_stock_temperate_forest_nutrient_rich_tonne_per_ha,1308,1.0,1.0,45.13467778624158
qty_soil_organic_c_stock_tropical_crop_grass_tonne_per_ha,1309,1.0,1.0,45.13467778624158
qty_soil_organic_c_stock_tropical_forest_tonne_per_ha,1310,1.0,1.0,45.13467778624158
qty_soil_organic_c_stock_wet_climate_tonne_per_ha,1311,1.0,1.0,45.13467778624158
qty_wali_m3_ww_domestic_rural_per_capita,1312,1.0,1.0,49.0
qty_wali_m3_ww_domestic_urban_per_capita,1313,1.0,1.0,49.0
qty_wali_m3_ww_industrial_per_gdp,1314,1.0,1.0,1000000.0
qty_waso_annual_waste_collected_tonne_per_vehicle,1315,1.0,1.0,365.0
qty_waso_industrial_waste_kt_per_mmm_gdp,1316,1.0,1.0,30.0
qty_waso_initial_municipal_waste_tonne_per_capita,1317,1.0,1.0,0.355
qtyinit_soil_liming_dolomite_applied_to_soils_kt,1318,1.0,1.0,12.0
qtyinit_soil_liming_limestone_applied_to_soils_kt,1319,1.0,1.0,10.0
qtyinit_soil_synthetic_fertilizer_kt,1320,1.0,1.0,4358.0
ratio_agrc_above_ground_residue_to_yield_cereals,1321,1.0,1.0,1.3
ratio_agrc_above_ground_residue_to_yield_other_annual,1322,1.0,1.0,2.1
ratio_agrc_above_ground_residue_to_yield_pulses,1323,1.0,1.0,2.1
ratio_agrc_above_ground_residue_to_yield_rice,1324,1.0,1.0,1.4
ratio_agrc_above_ground_residue_to_yield_tubers,1325,1.0,1.0,0.4
ratio_agrc_below_ground_to_above_ground_biomass_cereals,1326,1.0,1.0,0.274332095
ratio_agrc_below_ground_to_above_ground_biomass_other_annual,1327,1.0,1.0,0.14742891635
ratio_agrc_below_ground_to_above_ground_biomass_pulses,1328,1.0,1.0,0.18349799632
ratio_agrc_below_ground_to_above_ground_biomass_rice,1329,1.0,1.0,0.16508838176
ratio_agrc_below_ground_to_above_ground_biomass_tubers,1330,1.0,1.0,0.1619999962
ratio_ippu_production_to_harvested_wood_demand_paper,1331,1.0,1.0,0.5
ratio_ippu_production_to_harvested_wood_demand_wood,1332,1.0,1.0,0.95
ratio_lsmm_n2_to_n2o,1333,1.0,1.0,4.45126854
ratio_soil_organic_matter_c_to_n,1334,1.0,1.0,12.6577034
regressionb_agrc_above_ground_residue_cereals_kg_per_ha,1335,1.0,1.0,0.88
regressionb_agrc_above_ground_residue_other_annual_kg_per_ha,1336,1.0,1.0,1.35
regressionb_agrc_above_ground_residue_pulses_kg_per_ha,1337,1.0,1.0,0.85
regressionb_agrc_above_ground_residue_rice_kg_per_ha,1338,1.0,1.0,2.46
regressionb_agrc_above_ground_residue_tubers_kg_per_ha,1339,1.0,1.0,1.06
regressionm_agrc_above_ground_residue_cereals_kg_per_ha,1340,1.0,1.0,1.09
regressionm_agrc_above_ground_residue_other_annual_kg_per_ha,1341,1.0,1.0,0.93
regressionm_agrc_above_ground_residue_pulses_kg_per_ha,1342,1.0,1.0,1.13
regressionm_agrc_above_ground_residue_rice_kg_per_ha,1343,1.0,1.0,0.95
regressionm_agrc_above_ground_residue_tubers_kg_per_ha,1344,1.0,1.0,0.1
scalar_inen_energy_demand_cement,1345,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_chemicals,1346,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_electronics,1347,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_glass,1348,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_lime_and_carbonite,1349,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_metals,1350,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_mining,1351,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_other_product_manufacturing,1352,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_paper,1353,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_plastic,1354,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_recycled_glass,1355,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_recycled_metals,1356,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_recycled_paper,1357,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_recycled_plastic,1358,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_recycled_rubber_and_leather,1359,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_recycled_textiles,1360,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_recycled_wood,1361,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_rubber_and_leather,1362,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_textiles,1363,1.0,1.0,0.890059922731778
scalar_inen_energy_demand_wood,1364,1.0,1.0,0.890059922731778
scalar_lndu_vegetarian_dietary_exchange,1365,1.4,0.6,1.1309693292
scalar_lvst_carrying_capacity,45,1.2,0.8,1.0
scalar_scoe_appliance_energy_demand_commercial_municipal,46,1.0,0.0,0.890059922731778
scalar_scoe_appliance_energy_demand_other_se,1366,1.0,0.0,0.0
scalar_scoe_appliance_energy_demand_residential,46,1.0,0.0,0.890059922731778
scalar_scoe_heat_energy_demand_commercial_municipal,47,1.0,0.0,0.890059922731778
scalar_scoe_heat_energy_demand_other_se,1367,1.0,0.0,0.0
scalar_scoe_heat_energy_demand_residential,47,1.0,0.0,0.890059922731778
timespan_ippu_average_lifetime_of_housing,1368,1.0,1.0,70.0
useinit_ippu_product_use_lubricants_kt,1369,1.0,1.0,5.0
useinit_ippu_product_use_paraffin_wax_kt,1370,1.0,1.0,4.5
vkmt_per_vehicle_waso,1371,1.0,1.0,36500.0
vol_ippu_cement_m3_ww_per_tonne_production,1372,1.0,1.0,25.0
vol_ippu_chemicals_m3_ww_per_tonne_production,1373,1.0,1.0,2.0
vol_ippu_electronics_m3_ww_per_tonne_production,1374,1.0,1.0,1.0
vol_ippu_glass_m3_ww_per_tonne_production,1375,1.0,1.0,4.0
vol_ippu_lime_and_carbonite_m3_ww_per_tonne_production,1376,1.0,1.0,25.0
vol_ippu_metals_m3_ww_per_tonne_production,1377,1.0,1.0,5.0
vol_ippu_paper_m3_ww_per_tonne_production,1378,1.0,1.0,19.0
vol_ippu_plastic_m3_ww_per_tonne_production,1379,1.0,1.0,25.0
vol_ippu_recycled_glass_m3_ww_per_tonne_production,1380,1.0,1.0,2.0
vol_ippu_recycled_metals_m3_ww_per_tonne_production,1381,1.0,1.0,3.4
vol_ippu_recycled_paper_m3_ww_per_tonne_production,1382,1.0,1.0,3.0
vol_ippu_recycled_plastic_m3_ww_per_tonne_production,1383,1.0,1.0,4.0
vol_ippu_recycled_rubber_and_leather_m3_ww_per_tonne_production,1384,1.0,1.0,16.0
vol_ippu_recycled_textiles_m3_ww_per_tonne_production,1385,1.0,1.0,16.0
vol_ippu_rubber_and_leather_m3_ww_per_tonne_production,1386,1.0,1.0,25.0
vol_ippu_textiles_m3_ww_per_tonne_production,1387,1.0,1.0,25.0
vol_ippu_wood_m3_ww_per_tonne_production,1388,1.0,1.0,25.0
yf_agrc_bevs_and_spices_tonne_ha,2,1.2,0.8,4.954202299227499
yf_agrc_cereals_tonne_ha,2,1.2,0.8,4.83222798035675
yf_agrc_fibers_tonne_ha,2,1.2,0.8,3.696231485644015
yf_agrc_fruits_tonne_ha,2,1.2,0.8,32.24679452579988
yf_agrc_herbs_and_other_perennial_crops_tonne_ha,2,1.2,0.8,1.362078491313808
yf_agrc_nuts_tonne_ha,2,1.2,0.8,2.812031684821702
yf_agrc_other_annual_tonne_ha,2,1.2,0.8,2.72525174572876
yf_agrc_other_woody_perennial_tonne_ha,2,1.2,0.8,9.694217417607288
yf_agrc_pulses_tonne_ha,2,1.2,0.8,2.810256880641253
yf_agrc_rice_tonne_ha,2,1.2,0.8,10.53870479426526
yf_agrc_sugar_cane_tonne_ha,2,1.2,0.8,120.3223535500342
yf_agrc_tubers_tonne_ha,2,1.2,0.8,28.85776215271476
yf_agrc_vegetables_and_vines_tonne_ha,2,1.2,0.8,43.39223727003817
